Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,soil,pa,mine,conces,mm_ID,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc,tree,access,dem,slope,fric,mm
12104,1748,458040,0,1748,1355,469360.05,2004,827.29,3926.74,2.111,0.029,0.018,0.103,1355 2004,12,87,336,1361,0.14,82.672,33.4931,0.6061,0.002,1606
14595,1748,458040,0,1748,1355,469360.05,2005,1654.24,5580.98,2.111,0.029,0.018,0.103,1355 2005,47,134,766,2127,0.14,82.672,33.4931,0.6061,0.002,1702
17086,1748,458040,0,1748,1355,469360.05,2006,927.44,6508.42,2.111,0.029,0.018,0.103,1355 2006,58,192,581,2708,0.14,82.672,33.4931,0.6061,0.002,1914
19577,1748,458040,0,1748,1355,469360.05,2007,2918.16,9426.58,2.111,0.029,0.018,0.103,1355 2007,98,290,1400,4108,0.14,82.672,33.4931,0.6061,0.002,2569
22068,1748,458040,0,1748,1355,469360.05,2008,694.79,10121.37,2.111,0.029,0.018,0.103,1355 2008,80,370,1193,5301,0.14,82.672,33.4931,0.6061,0.002,1512
24559,1748,458040,0,1748,1355,469360.05,2009,851.65,10973.02,2.111,0.029,0.018,0.103,1355 2009,162,532,808,6109,0.14,82.672,33.4931,0.6061,0.002,1809
27050,1748,458040,0,1748,1355,469360.05,2010,4159.38,15132.4,2.111,0.029,0.018,0.103,1355 2010,469,1001,1707,7816,0.14,82.672,33.4931,0.6061,0.002,1735
29541,1748,458040,0,1748,1355,469360.05,2011,1806.0,16938.4,2.111,0.029,0.018,0.103,1355 2011,168,1169,1250,9066,0.14,82.672,33.4931,0.6061,0.002,1999
32032,1748,458040,0,1748,1355,469360.05,2012,3219.62,20158.02,2.111,0.029,0.018,0.103,1355 2012,110,1279,941,10007,0.14,82.672,33.4931,0.6061,0.002,1956
34523,1748,458040,0,1748,1355,469360.05,2013,2758.47,22916.49,2.111,0.029,0.018,0.103,1355 2013,125,1404,919,10926,0.14,82.672,33.4931,0.6061,0.002,2058
37014,1748,458040,0,1748,1355,469360.05,2014,3484.18,26400.67,2.111,0.029,0.018,0.103,1355 2014,148,1552,1033,11959,0.14,82.672,33.4931,0.6061,0.002,1861
39505,1748,458040,0,1748,1355,469360.05,2015,2791.56,29192.23,2.111,0.029,0.018,0.103,1355 2015,81,1633,1029,12988,0.14,82.672,33.4931,0.6061,0.002,1628
41996,1748,458040,0,1748,1355,469360.05,2016,4723.8,33916.03,2.111,0.029,0.018,0.103,1355 2016,74,1707,861,13849,0.14,82.672,33.4931,0.6061,0.002,1620
44487,1748,458040,0,1748,1355,469360.05,2017,4052.97,37969.0,2.111,0.029,0.018,0.103,1355 2017,114,1822,1072,14920,0.14,82.672,33.4931,0.6061,0.002,2045
46978,1748,458040,0,1748,1355,469360.05,2018,1712.36,39681.37,2.111,0.029,0.018,0.103,1355 2018,68,1889,497,15418,0.14,82.672,33.4931,0.6061,0.002,1807
49469,1748,458040,0,1748,1355,469360.05,2019,2460.93,42142.3,2.111,0.029,0.018,0.103,1355 2019,41,1931,508,15926,0.14,82.672,33.4931,0.6061,0.002,1413
51960,1748,458040,0,1748,1355,469360.05,2020,3394.41,45536.71,2.111,0.029,0.018,0.103,1355 2020,53,1983,740,16665,0.14,82.672,33.4931,0.6061,0.002,1884
4632,1748,458040,0,1748,1356,458002.66,2001,334.13,334.13,2.0,0.688,0.075,0.08,1356 2001,32,32,399,399,0.4,256.5962,85.5014,0.8705,0.0124,1929
7123,1748,458040,0,1748,1356,458002.66,2002,780.35,1114.47,2.0,0.688,0.075,0.08,1356 2002,56,89,1273,1671,0.4,256.5962,85.5014,0.8705,0.0124,1817
9614,1748,458040,0,1748,1356,458002.66,2003,758.87,1873.34,2.0,0.688,0.075,0.08,1356 2003,31,120,733,2404,0.4,256.5962,85.5014,0.8705,0.0124,1719
12105,1748,458040,0,1748,1356,458002.66,2004,449.43,2322.77,2.0,0.688,0.075,0.08,1356 2004,7,127,422,2826,0.4,256.5962,85.5014,0.8705,0.0124,1630
14596,1748,458040,0,1748,1356,458002.66,2005,293.97,2616.74,2.0,0.688,0.075,0.08,1356 2005,8,136,284,3110,0.4,256.5962,85.5014,0.8705,0.0124,1630
17087,1748,458040,0,1748,1356,458002.66,2006,290.73,2907.47,2.0,0.688,0.075,0.08,1356 2006,12,148,568,3678,0.4,256.5962,85.5014,0.8705,0.0124,1974
19578,1748,458040,0,1748,1356,458002.66,2007,605.08,3512.55,2.0,0.688,0.075,0.08,1356 2007,23,171,615,4293,0.4,256.5962,85.5014,0.8705,0.0124,1983
22069,1748,458040,0,1748,1356,458002.66,2008,214.12,3726.66,2.0,0.688,0.075,0.08,1356 2008,19,190,370,4663,0.4,256.5962,85.5014,0.8705,0.0124,1664
24560,1748,458040,0,1748,1356,458002.66,2009,663.3,4389.97,2.0,0.688,0.075,0.08,1356 2009,24,213,943,5606,0.4,256.5962,85.5014,0.8705,0.0124,1805
27051,1748,458040,0,1748,1356,458002.66,2010,871.45,5261.41,2.0,0.688,0.075,0.08,1356 2010,45,259,957,6563,0.4,256.5962,85.5014,0.8705,0.0124,1518
29542,1748,458040,0,1748,1356,458002.66,2011,447.78,5709.2,2.0,0.688,0.075,0.08,1356 2011,21,279,514,7077,0.4,256.5962,85.5014,0.8705,0.0124,2139
32033,1748,458040,0,1748,1356,458002.66,2012,2177.06,7886.25,2.0,0.688,0.075,0.08,1356 2012,75,355,633,7710,0.4,256.5962,85.5014,0.8705,0.0124,1714
34524,1748,458040,0,1748,1356,458002.66,2013,4296.35,12182.61,2.0,0.688,0.075,0.08,1356 2013,115,470,1826,9536,0.4,256.5962,85.5014,0.8705,0.0124,1773
37015,1748,458040,0,1748,1356,458002.66,2014,5113.58,17296.19,2.0,0.688,0.075,0.08,1356 2014,239,709,2332,11868,0.4,256.5962,85.5014,0.8705,0.0124,1771
39506,1748,458040,0,1748,1356,458002.66,2015,4030.04,21326.23,2.0,0.688,0.075,0.08,1356 2015,379,1088,2745,14614,0.4,256.5962,85.5014,0.8705,0.0124,1396
41997,1748,458040,0,1748,1356,458002.66,2016,7870.44,29196.68,2.0,0.688,0.075,0.08,1356 2016,454,1542,3921,18535,0.4,256.5962,85.5014,0.8705,0.0124,1574
44488,1748,458040,0,1748,1356,458002.66,2017,3304.74,32501.41,2.0,0.688,0.075,0.08,1356 2017,348,1890,3360,21895,0.4,256.5962,85.5014,0.8705,0.0124,1570
46979,1748,458040,0,1748,1356,458002.66,2018,4509.88,37011.3,2.0,0.688,0.075,0.08,1356 2018,503,2393,4929,26825,0.4,256.5962,85.5014,0.8705,0.0124,1633
49470,1748,458040,0,1748,1356,458002.66,2019,6079.36,43090.66,2.0,0.688,0.075,0.08,1356 2019,482,2875,5377,32202,0.4,256.5962,85.5014,0.8705,0.0124,1671
51961,1748,458040,0,1748,1356,458002.66,2020,7896.78,50987.44,2.0,0.688,0.075,0.08,1356 2020,605,3480,6029,38230,0.4,256.5962,85.5014,0.8705,0.0124,1567
4633,1748,458040,0,1748,1357,443448.35,2001,761.48,761.48,2.143,0.15,0.003,0.131,1357 2001,27,27,180,180,0.25,114.7532,12.6185,0.4209,0.006,1613
7124,1748,458040,0,1748,1357,443448.35,2002,162.12,923.59,2.143,0.15,0.003,0.131,1357 2002,9,36,97,277,0.25,114.7532,12.6185,0.4209,0.006,1501
9615,1748,458040,0,1748,1357,443448.35,2003,923.2,1846.79,2.143,0.15,0.003,0.131,1357 2003,11,46,185,463,0.25,114.7532,12.6185,0.4209,0.006,1446
12106,1748,458040,0,1748,1357,443448.35,2004,792.86,2639.65,2.143,0.15,0.003,0.131,1357 2004,15,62,236,699,0.25,114.7532,12.6185,0.4209,0.006,1356
14597,1748,458040,0,1748,1357,443448.35,2005,325.42,2965.07,2.143,0.15,0.003,0.131,1357 2005,13,75,161,860,0.25,114.7532,12.6185,0.4209,0.006,1423
17088,1748,458040,0,1748,1357,443448.35,2006,965.33,3930.4,2.143,0.15,0.003,0.131,1357 2006,33,108,291,1151,0.25,114.7532,12.6185,0.4209,0.006,1693
19579,1748,458040,0,1748,1357,443448.35,2007,616.48,4546.89,2.143,0.15,0.003,0.131,1357 2007,27,135,334,1485,0.25,114.7532,12.6185,0.4209,0.006,2045
22070,1748,458040,0,1748,1357,443448.35,2008,653.0,5199.88,2.143,0.15,0.003,0.131,1357 2008,26,161,193,1678,0.25,114.7532,12.6185,0.4209,0.006,1445
24561,1748,458040,0,1748,1357,443448.35,2009,699.94,5899.82,2.143,0.15,0.003,0.131,1357 2009,81,242,343,2021,0.25,114.7532,12.6185,0.4209,0.006,1577
27052,1748,458040,0,1748,1357,443448.35,2010,1035.76,6935.58,2.143,0.15,0.003,0.131,1357 2010,82,323,471,2492,0.25,114.7532,12.6185,0.4209,0.006,1397
29543,1748,458040,0,1748,1357,443448.35,2011,2586.04,9521.62,2.143,0.15,0.003,0.131,1357 2011,355,678,1510,4001,0.25,114.7532,12.6185,0.4209,0.006,1859
32034,1748,458040,0,1748,1357,443448.35,2012,2180.79,11702.41,2.143,0.15,0.003,0.131,1357 2012,447,1125,1402,5403,0.25,114.7532,12.6185,0.4209,0.006,1630
34525,1748,458040,0,1748,1357,443448.35,2013,1110.04,12812.45,2.143,0.15,0.003,0.131,1357 2013,78,1203,1077,6480,0.25,114.7532,12.6185,0.4209,0.006,1678
37016,1748,458040,0,1748,1357,443448.35,2014,1510.24,14322.69,2.143,0.15,0.003,0.131,1357 2014,225,1428,1404,7884,0.25,114.7532,12.6185,0.4209,0.006,1571
39507,1748,458040,0,1748,1357,443448.35,2015,1200.74,15523.43,2.143,0.15,0.003,0.131,1357 2015,286,1714,1967,9851,0.25,114.7532,12.6185,0.4209,0.006,1303
41998,1748,458040,0,1748,1357,443448.35,2016,1731.57,17255.0,2.143,0.15,0.003,0.131,1357 2016,218,1933,1641,11492,0.25,114.7532,12.6185,0.4209,0.006,1464
44489,1748,458040,0,1748,1357,443448.35,2017,1551.31,18806.32,2.143,0.15,0.003,0.131,1357 2017,153,2085,1020,12511,0.25,114.7532,12.6185,0.4209,0.006,1514
46980,1748,458040,0,1748,1357,443448.35,2018,737.83,19544.14,2.143,0.15,0.003,0.131,1357 2018,219,2304,1037,13548,0.25,114.7532,12.6185,0.4209,0.006,1476
49471,1748,458040,0,1748,1357,443448.35,2019,1538.87,21083.02,2.143,0.15,0.003,0.131,1357 2019,89,2393,1058,14606,0.25,114.7532,12.6185,0.4209,0.006,1201
51962,1748,458040,0,1748,1357,443448.35,2020,1649.58,22732.6,2.143,0.15,0.003,0.131,1357 2020,98,2491,1060,15667,0.25,114.7532,12.6185,0.4209,0.006,1364
4634,1748,458040,0,1748,1358,471492.21,2001,253.64,253.64,2.2,0.412,0.003,0.207,1358 2001,2,2,132,132,0.64,211.7496,171.5157,4.3759,0.0415,1703
7125,1748,458040,0,1748,1358,471492.21,2002,230.43,484.06,2.2,0.412,0.003,0.207,1358 2002,5,7,52,184,0.64,211.7496,171.5157,4.3759,0.0415,1615
9616,1748,458040,0,1748,1358,471492.21,2003,143.3,627.37,2.2,0.412,0.003,0.207,1358 2003,7,14,152,337,0.64,211.7496,171.5157,4.3759,0.0415,1630
12107,1748,458040,0,1748,1358,471492.21,2004,590.55,1217.91,2.2,0.412,0.003,0.207,1358 2004,6,20,124,460,0.64,211.7496,171.5157,4.3759,0.0415,1486
14598,1748,458040,0,1748,1358,471492.21,2005,784.31,2002.22,2.2,0.412,0.003,0.207,1358 2005,44,64,476,937,0.64,211.7496,171.5157,4.3759,0.0415,1561
17089,1748,458040,0,1748,1358,471492.21,2006,406.73,2408.96,2.2,0.412,0.003,0.207,1358 2006,16,80,204,1141,0.64,211.7496,171.5157,4.3759,0.0415,1832
19580,1748,458040,0,1748,1358,471492.21,2007,191.44,2600.39,2.2,0.412,0.003,0.207,1358 2007,12,93,59,1200,0.64,211.7496,171.5157,4.3759,0.0415,2337
22071,1748,458040,0,1748,1358,471492.21,2008,346.73,2947.12,2.2,0.412,0.003,0.207,1358 2008,6,98,110,1310,0.64,211.7496,171.5157,4.3759,0.0415,1585
24562,1748,458040,0,1748,1358,471492.21,2009,959.5,3906.62,2.2,0.412,0.003,0.207,1358 2009,50,148,314,1624,0.64,211.7496,171.5157,4.3759,0.0415,1720
27053,1748,458040,0,1748,1358,471492.21,2010,2202.07,6108.69,2.2,0.412,0.003,0.207,1358 2010,96,245,1105,2729,0.64,211.7496,171.5157,4.3759,0.0415,1686
29544,1748,458040,0,1748,1358,471492.21,2011,3591.49,9700.18,2.2,0.412,0.003,0.207,1358 2011,202,447,1259,3988,0.64,211.7496,171.5157,4.3759,0.0415,2055
32035,1748,458040,0,1748,1358,471492.21,2012,5387.81,15087.98,2.2,0.412,0.003,0.207,1358 2012,172,618,2259,6247,0.64,211.7496,171.5157,4.3759,0.0415,1781
34526,1748,458040,0,1748,1358,471492.21,2013,6925.98,22013.96,2.2,0.412,0.003,0.207,1358 2013,131,749,1390,7638,0.64,211.7496,171.5157,4.3759,0.0415,1945
37017,1748,458040,0,1748,1358,471492.21,2014,6610.19,28624.15,2.2,0.412,0.003,0.207,1358 2014,243,992,1540,9178,0.64,211.7496,171.5157,4.3759,0.0415,1747
39508,1748,458040,0,1748,1358,471492.21,2015,3930.85,32554.99,2.2,0.412,0.003,0.207,1358 2015,125,1117,1310,10488,0.64,211.7496,171.5157,4.3759,0.0415,1547
41999,1748,458040,0,1748,1358,471492.21,2016,6272.87,38827.86,2.2,0.412,0.003,0.207,1358 2016,296,1413,2750,13238,0.64,211.7496,171.5157,4.3759,0.0415,1637
44490,1748,458040,0,1748,1358,471492.21,2017,1760.04,40587.9,2.2,0.412,0.003,0.207,1358 2017,181,1594,1439,14677,0.64,211.7496,171.5157,4.3759,0.0415,1712
46981,1748,458040,0,1748,1358,471492.21,2018,1536.67,42124.57,2.2,0.412,0.003,0.207,1358 2018,119,1713,961,15638,0.64,211.7496,171.5157,4.3759,0.0415,1634
49472,1748,458040,0,1748,1358,471492.21,2019,4401.66,46526.23,2.2,0.412,0.003,0.207,1358 2019,317,2030,2251,17889,0.64,211.7496,171.5157,4.3759,0.0415,1544
51963,1748,458040,0,1748,1358,471492.21,2020,5065.4,51591.63,2.2,0.412,0.003,0.207,1358 2020,199,2229,1995,19884,0.64,211.7496,171.5157,4.3759,0.0415,1803
4635,1748,458040,0,1748,1359,474129.01,2001,860.9,860.9,1.778,0.127,0.362,0.283,1359 2001,109,109,982,982,0.49,341.5634,108.8028,1.058,0.0124,2552
7126,1748,458040,0,1748,1359,474129.01,2002,1463.14,2324.04,1.778,0.127,0.362,0.283,1359 2002,39,148,640,1622,0.49,341.5634,108.8028,1.058,0.0124,2539
9617,1748,458040,0,1748,1359,474129.01,2003,352.62,2676.66,1.778,0.127,0.362,0.283,1359 2003,60,208,510,2131,0.49,341.5634,108.8028,1.058,0.0124,2116
12108,1748,458040,0,1748,1359,474129.01,2004,1074.98,3751.63,1.778,0.127,0.362,0.283,1359 2004,110,318,1211,3342,0.49,341.5634,108.8028,1.058,0.0124,2192
14599,1748,458040,0,1748,1359,474129.01,2005,645.09,4396.72,1.778,0.127,0.362,0.283,1359 2005,77,395,1272,4614,0.49,341.5634,108.8028,1.058,0.0124,2231
17090,1748,458040,0,1748,1359,474129.01,2006,1631.85,6028.57,1.778,0.127,0.362,0.283,1359 2006,151,545,2197,6810,0.49,341.5634,108.8028,1.058,0.0124,2586
19581,1748,458040,0,1748,1359,474129.01,2007,1560.55,7589.12,1.778,0.127,0.362,0.283,1359 2007,129,675,2745,9555,0.49,341.5634,108.8028,1.058,0.0124,2501
22072,1748,458040,0,1748,1359,474129.01,2008,1677.77,9266.89,1.778,0.127,0.362,0.283,1359 2008,143,818,2590,12145,0.49,341.5634,108.8028,1.058,0.0124,1994
24563,1748,458040,0,1748,1359,474129.01,2009,1704.51,10971.4,1.778,0.127,0.362,0.283,1359 2009,110,928,2256,14401,0.49,341.5634,108.8028,1.058,0.0124,2324
27054,1748,458040,0,1748,1359,474129.01,2010,4224.56,15195.95,1.778,0.127,0.362,0.283,1359 2010,232,1160,3001,17402,0.49,341.5634,108.8028,1.058,0.0124,1928
29545,1748,458040,0,1748,1359,474129.01,2011,5769.19,20965.14,1.778,0.127,0.362,0.283,1359 2011,306,1467,2734,20135,0.49,341.5634,108.8028,1.058,0.0124,2682
32036,1748,458040,0,1748,1359,474129.01,2012,13040.65,34005.79,1.778,0.127,0.362,0.283,1359 2012,494,1961,3693,23829,0.49,341.5634,108.8028,1.058,0.0124,2129
34527,1748,458040,0,1748,1359,474129.01,2013,12464.25,46470.04,1.778,0.127,0.362,0.283,1359 2013,350,2310,7167,30996,0.49,341.5634,108.8028,1.058,0.0124,2203
37018,1748,458040,0,1748,1359,474129.01,2014,10586.37,57056.41,1.778,0.127,0.362,0.283,1359 2014,641,2951,7496,38492,0.49,341.5634,108.8028,1.058,0.0124,2249
39509,1748,458040,0,1748,1359,474129.01,2015,8153.07,65209.48,1.778,0.127,0.362,0.283,1359 2015,173,3123,6435,44927,0.49,341.5634,108.8028,1.058,0.0124,1665
42000,1748,458040,0,1748,1359,474129.01,2016,11501.85,76711.33,1.778,0.127,0.362,0.283,1359 2016,896,4019,6543,51470,0.49,341.5634,108.8028,1.058,0.0124,2063
44491,1748,458040,0,1748,1359,474129.01,2017,10202.28,86913.61,1.778,0.127,0.362,0.283,1359 2017,753,4773,6356,57825,0.49,341.5634,108.8028,1.058,0.0124,2116
46982,1748,458040,0,1748,1359,474129.01,2018,9842.33,96755.94,1.778,0.127,0.362,0.283,1359 2018,387,5159,5990,63815,0.49,341.5634,108.8028,1.058,0.0124,2144
49473,1748,458040,0,1748,1359,474129.01,2019,9169.5,105925.44,1.778,0.127,0.362,0.283,1359 2019,277,5437,4581,68396,0.49,341.5634,108.8028,1.058,0.0124,1880
51964,1748,458040,0,1748,1359,474129.01,2020,8505.19,114430.63,1.778,0.127,0.362,0.283,1359 2020,202,5639,4085,72481,0.49,341.5634,108.8028,1.058,0.0124,1922
4636,1748,458040,0,1748,1360,470316.34,2001,1070.64,1070.64,1.5,0.1,0.023,0.034,1360 2001,85,85,1259,1259,0.22,114.559,14.4877,0.4205,0.002,1695
7127,1748,458040,0,1748,1360,470316.34,2002,407.26,1477.91,1.5,0.1,0.023,0.034,1360 2002,31,116,869,2129,0.22,114.559,14.4877,0.4205,0.002,1550
9618,1748,458040,0,1748,1360,470316.34,2003,1015.93,2493.84,1.5,0.1,0.023,0.034,1360 2003,65,182,1050,3179,0.22,114.559,14.4877,0.4205,0.002,1495
12109,1748,458040,0,1748,1360,470316.34,2004,1050.4,3544.24,1.5,0.1,0.023,0.034,1360 2004,60,242,1101,4280,0.22,114.559,14.4877,0.4205,0.002,1417
14600,1748,458040,0,1748,1360,470316.34,2005,684.48,4228.71,1.5,0.1,0.023,0.034,1360 2005,70,311,890,5170,0.22,114.559,14.4877,0.4205,0.002,1455
17091,1748,458040,0,1748,1360,470316.34,2006,1263.82,5492.53,1.5,0.1,0.023,0.034,1360 2006,139,450,1265,6435,0.22,114.559,14.4877,0.4205,0.002,1768
19582,1748,458040,0,1748,1360,470316.34,2007,922.59,6415.13,1.5,0.1,0.023,0.034,1360 2007,71,522,1132,7567,0.22,114.559,14.4877,0.4205,0.002,2069
22073,1748,458040,0,1748,1360,470316.34,2008,974.6,7389.73,1.5,0.1,0.023,0.034,1360 2008,78,600,1226,8793,0.22,114.559,14.4877,0.4205,0.002,1491
24564,1748,458040,0,1748,1360,470316.34,2009,1157.88,8547.61,1.5,0.1,0.023,0.034,1360 2009,100,700,1474,10267,0.22,114.559,14.4877,0.4205,0.002,1656
27055,1748,458040,0,1748,1360,470316.34,2010,1255.73,9803.34,1.5,0.1,0.023,0.034,1360 2010,99,799,1956,12223,0.22,114.559,14.4877,0.4205,0.002,1385
29546,1748,458040,0,1748,1360,470316.34,2011,2926.41,12729.75,1.5,0.1,0.023,0.034,1360 2011,341,1140,3935,16157,0.22,114.559,14.4877,0.4205,0.002,1918
32037,1748,458040,0,1748,1360,470316.34,2012,3094.62,15824.37,1.5,0.1,0.023,0.034,1360 2012,272,1412,3082,19239,0.22,114.559,14.4877,0.4205,0.002,1638
34528,1748,458040,0,1748,1360,470316.34,2013,3298.58,19122.94,1.5,0.1,0.023,0.034,1360 2013,178,1591,4847,24086,0.22,114.559,14.4877,0.4205,0.002,1696
37019,1748,458040,0,1748,1360,470316.34,2014,1642.27,20765.21,1.5,0.1,0.023,0.034,1360 2014,81,1671,2764,26850,0.22,114.559,14.4877,0.4205,0.002,1603
39510,1748,458040,0,1748,1360,470316.34,2015,2578.33,23343.54,1.5,0.1,0.023,0.034,1360 2015,251,1922,4056,30906,0.22,114.559,14.4877,0.4205,0.002,1301
42001,1748,458040,0,1748,1360,470316.34,2016,3836.3,27179.85,1.5,0.1,0.023,0.034,1360 2016,519,2442,5125,36031,0.22,114.559,14.4877,0.4205,0.002,1452
44492,1748,458040,0,1748,1360,470316.34,2017,2741.31,29921.16,1.5,0.1,0.023,0.034,1360 2017,291,2733,3210,39241,0.22,114.559,14.4877,0.4205,0.002,1499
46983,1748,458040,0,1748,1360,470316.34,2018,2778.21,32699.37,1.5,0.1,0.023,0.034,1360 2018,229,2962,3081,42322,0.22,114.559,14.4877,0.4205,0.002,1517
49474,1748,458040,0,1748,1360,470316.34,2019,3314.45,36013.82,1.5,0.1,0.023,0.034,1360 2019,315,3277,3658,45980,0.22,114.559,14.4877,0.4205,0.002,1179
51965,1748,458040,0,1748,1360,470316.34,2020,3141.08,39154.9,1.5,0.1,0.023,0.034,1360 2020,184,3460,2847,48827,0.22,114.559,14.4877,0.4205,0.002,1432
4637,1748,458040,0,1748,1361,473941.34,2001,158.99,158.99,1.917,0.086,0.006,0.002,1361 2001,4,4,42,42,0.11,45.0546,15.0,0.303,0.002,1082
7128,1748,458040,0,1748,1361,473941.34,2002,259.68,418.67,1.917,0.086,0.006,0.002,1361 2002,8,12,97,138,0.11,45.0546,15.0,0.303,0.002,1084
9619,1748,458040,0,1748,1361,473941.34,2003,286.21,704.88,1.917,0.086,0.006,0.002,1361 2003,52,64,186,324,0.11,45.0546,15.0,0.303,0.002,1099
12110,1748,458040,0,1748,1361,473941.34,2004,234.2,939.08,1.917,0.086,0.006,0.002,1361 2004,11,75,153,478,0.11,45.0546,15.0,0.303,0.002,986
14601,1748,458040,0,1748,1361,473941.34,2005,46.91,986.0,1.917,0.086,0.006,0.002,1361 2005,2,77,77,555,0.11,45.0546,15.0,0.303,0.002,1028
17092,1748,458040,0,1748,1361,473941.34,2006,665.0,1650.99,1.917,0.086,0.006,0.002,1361 2006,49,127,549,1104,0.11,45.0546,15.0,0.303,0.002,1224
19583,1748,458040,0,1748,1361,473941.34,2007,207.21,1858.2,1.917,0.086,0.006,0.002,1361 2007,3,130,186,1290,0.11,45.0546,15.0,0.303,0.002,1329
22074,1748,458040,0,1748,1361,473941.34,2008,219.48,2077.69,1.917,0.086,0.006,0.002,1361 2008,8,137,125,1415,0.11,45.0546,15.0,0.303,0.002,1206
24565,1748,458040,0,1748,1361,473941.34,2009,1342.34,3420.03,1.917,0.086,0.006,0.002,1361 2009,87,224,874,2289,0.11,45.0546,15.0,0.303,0.002,1186
27056,1748,458040,0,1748,1361,473941.34,2010,1124.06,4544.09,1.917,0.086,0.006,0.002,1361 2010,35,260,1536,3826,0.11,45.0546,15.0,0.303,0.002,1133
29547,1748,458040,0,1748,1361,473941.34,2011,99.26,4643.35,1.917,0.086,0.006,0.002,1361 2011,6,266,66,3892,0.11,45.0546,15.0,0.303,0.002,1392
32038,1748,458040,0,1748,1361,473941.34,2012,406.57,5049.92,1.917,0.086,0.006,0.002,1361 2012,24,290,219,4111,0.11,45.0546,15.0,0.303,0.002,1129
34529,1748,458040,0,1748,1361,473941.34,2013,172.46,5222.38,1.917,0.086,0.006,0.002,1361 2013,11,301,160,4270,0.11,45.0546,15.0,0.303,0.002,1298
37020,1748,458040,0,1748,1361,473941.34,2014,154.28,5376.66,1.917,0.086,0.006,0.002,1361 2014,11,313,185,4456,0.11,45.0546,15.0,0.303,0.002,1132
39511,1748,458040,0,1748,1361,473941.34,2015,153.4,5530.06,1.917,0.086,0.006,0.002,1361 2015,7,320,231,4686,0.11,45.0546,15.0,0.303,0.002,962
42002,1748,458040,0,1748,1361,473941.34,2016,135.64,5665.71,1.917,0.086,0.006,0.002,1361 2016,20,339,232,4918,0.11,45.0546,15.0,0.303,0.002,1063
44493,1748,458040,0,1748,1361,473941.34,2017,120.31,5786.01,1.917,0.086,0.006,0.002,1361 2017,34,373,107,5025,0.11,45.0546,15.0,0.303,0.002,1011
46984,1748,458040,0,1748,1361,473941.34,2018,40.08,5826.1,1.917,0.086,0.006,0.002,1361 2018,6,379,92,5117,0.11,45.0546,15.0,0.303,0.002,1084
49475,1748,458040,0,1748,1361,473941.34,2019,83.54,5909.63,1.917,0.086,0.006,0.002,1361 2019,1,380,253,5370,0.11,45.0546,15.0,0.303,0.002,1064
51966,1748,458040,0,1748,1361,473941.34,2020,201.91,6111.54,1.917,0.086,0.006,0.002,1361 2020,22,402,204,5575,0.11,45.0546,15.0,0.303,0.002,1201
4638,1748,458040,0,1748,1362,142039.47,2001,46.97,46.97,2.0,0.0,0.003,0.0,1362 2001,6,6,85,85,0.02,91.3416,5.8631,0.3948,0.002,1549
7129,1748,458040,0,1748,1362,142039.47,2002,2.72,49.69,2.0,0.0,0.003,0.0,1362 2002,4,10,59,144,0.02,91.3416,5.8631,0.3948,0.002,1447
9620,1748,458040,0,1748,1362,142039.47,2003,2.55,52.23,2.0,0.0,0.003,0.0,1362 2003,13,22,85,229,0.02,91.3416,5.8631,0.3948,0.002,1338
12111,1748,458040,0,1748,1362,142039.47,2004,3.25,55.48,2.0,0.0,0.003,0.0,1362 2004,6,28,50,278,0.02,91.3416,5.8631,0.3948,0.002,1421
14602,1748,458040,0,1748,1362,142039.47,2005,2.99,58.47,2.0,0.0,0.003,0.0,1362 2005,9,37,56,335,0.02,91.3416,5.8631,0.3948,0.002,1484
17093,1748,458040,0,1748,1362,142039.47,2006,7.64,66.1,2.0,0.0,0.003,0.0,1362 2006,3,40,148,482,0.02,91.3416,5.8631,0.3948,0.002,1673
19584,1748,458040,0,1748,1362,142039.47,2007,14.93,81.03,2.0,0.0,0.003,0.0,1362 2007,27,67,100,583,0.02,91.3416,5.8631,0.3948,0.002,2687
22075,1748,458040,0,1748,1362,142039.47,2008,1.93,82.96,2.0,0.0,0.003,0.0,1362 2008,2,68,19,602,0.02,91.3416,5.8631,0.3948,0.002,1108
24566,1748,458040,0,1748,1362,142039.47,2009,16.56,99.52,2.0,0.0,0.003,0.0,1362 2009,27,96,363,964,0.02,91.3416,5.8631,0.3948,0.002,1668
27057,1748,458040,0,1748,1362,142039.47,2010,52.87,152.4,2.0,0.0,0.003,0.0,1362 2010,3,99,145,1110,0.02,91.3416,5.8631,0.3948,0.002,1366
29548,1748,458040,0,1748,1362,142039.47,2011,1.05,153.45,2.0,0.0,0.003,0.0,1362 2011,8,107,155,1265,0.02,91.3416,5.8631,0.3948,0.002,1812
32039,1748,458040,0,1748,1362,142039.47,2012,38.7,192.15,2.0,0.0,0.003,0.0,1362 2012,12,119,153,1418,0.02,91.3416,5.8631,0.3948,0.002,1801
34530,1748,458040,0,1748,1362,142039.47,2013,11.58,203.72,2.0,0.0,0.003,0.0,1362 2013,1,119,55,1473,0.02,91.3416,5.8631,0.3948,0.002,1665
37021,1748,458040,0,1748,1362,142039.47,2014,28.55,232.27,2.0,0.0,0.003,0.0,1362 2014,33,152,187,1659,0.02,91.3416,5.8631,0.3948,0.002,1621
